id;name;type;fgc_guarantee;active;minimum_investment;financial_risk;daily_liquidity;indexer_profitability;type_profitability;value_profitability;redemption_period;net_profitability;gross_income;distributor_name;issuer_name;risk;thumbnail;financial_risk_original;cdi_yearly;ipca_12
2859;CDB Mercado Livre Pós-fixado 98,50% CDI;CDB;1;1;5000.0;Baixo;No Vencimento;CDI;POST_FIXED;98.50;31/03/2025;8.34;10.88;BTG Pactual;Mercado Livre;1;https://investidor10.com.br//storage/stocks/thumbnails/AkHDu8ZarPEqgj9DeOYkeX9kX60klpaAuXvYXEKl.jpg;LOW;11.13;5.06
3857;CDB Banco Fibra IPCA + 8,50%;CDB;1;1;1156.18;Baixo;No Vencimento;CDI;PRE_FIXED;8.50;17/10/2025;6.78;8.50;BTG Pactual;Banco Fibra;1;https://investidor10.com.br/storage/companies/6751f5d6d44d6.png;LOW;11.13;5.06
3211;CDB Banco Master Pré-Fixado 16,70%;CDB;1;1;1000.0;Médio;No Vencimento;CDI;PRE_FIXED;16.70;27/02/2031;14.88;16.70;Rico;Banco Master;2;https://investidor10.com.br/storage/companies/6723e538f3ec6.jpg;MEDIUM;11.13;5.06
831;CDB Banco Master Pré-Fixado 16,30%;CDB;1;1;1000.0;Médio;No Vencimento;CDI;PRE_FIXED;16.30;09/03/2031;14.52;16.30;Rico;Banco Master;2;https://investidor10.com.br/storage/companies/6723e538f3ec6.jpg;MEDIUM;11.13;5.06
1609;CDB Banco Master Pré-Fixado 16,40%;CDB;1;1;1000.0;Médio;No Vencimento;CDI;PRE_FIXED;16.40;05/03/2030;14.50;16.40;Rico;Banco Master;2;https://investidor10.com.br/storage/companies/6723e538f3ec6.jpg;MEDIUM;11.13;5.06
805;CDB Banco C6 Pré-Fixado 16,00%;CDB;1;1;1000.0;Médio;No Vencimento;CDI;PRE_FIXED;16.00;27/02/2030;14.13;16.00;Rico;Banco C6;2;https://investidor10.com.br/storage/companies/6723e56a98470.jpg;MEDIUM;11.13;5.06
3212;CDB Banco Master Pré-Fixado 16,00%;CDB;1;1;1000.0;Médio;No Vencimento;CDI;PRE_FIXED;16.00;27/02/2029;14.01;16.00;Rico;Banco Master;2;https://investidor10.com.br/storage/companies/6723e538f3ec6.jpg;MEDIUM;11.13;5.06
4128;CDB Banco Digimais Pré-Fixado 15,83%;CDB;1;1;1000.0;Médio;No Vencimento;CDI;PRE_FIXED;15.83;12/03/2030;13.98;15.83;Rico;Banco Digimais;2;https://investidor10.com.br/storage/companies/6716aa1c977b6.png;MEDIUM;11.13;5.06
804;CDB Banco C6 Pré-Fixado 15,90%;CDB;1;1;1000.0;Médio;No Vencimento;CDI;PRE_FIXED;15.90;27/02/2029;13.92;15.90;Rico;Banco C6;2;https://investidor10.com.br/storage/companies/6723e56a98470.jpg;MEDIUM;11.13;5.06
1655;CDB Banco Voiter Pré-Fixado 15,70%;CDB;1;1;1000.0;Médio;No Vencimento;CDI;PRE_FIXED;15.70;12/03/2029;13.75;15.70;Rico;Banco Voiter;2;https://investidor10.com.br/storage/companies/6723e58fa8f6c.jpg;MEDIUM;11.13;5.06
4127;CDB Banco Digimais Pré-Fixado 15,58%;CDB;1;1;1000.0;Médio;No Vencimento;CDI;PRE_FIXED;15.58;12/03/2029;13.64;15.58;Rico;Banco Digimais;2;https://investidor10.com.br/storage/companies/6716aa1c977b6.png;MEDIUM;11.13;5.06
802;CDB Banco C6 Pré-Fixado  15,70%;CDB;1;1;1000.0;Médio;No Vencimento;CDI;PRE_FIXED;15.70;28/02/2028;13.62;15.70;Rico;Banco C6;2;https://investidor10.com.br/storage/companies/6723e56a98470.jpg;MEDIUM;11.13;5.06
3931;CDB Banco Fibra Pré-Fixado 15,20%;CDB;1;1;10000.0;Médio;No Vencimento;CDI;PRE_FIXED;15.20;08/03/2032;13.60;15.20;Banco Inter;Banco Fibra;2;https://investidor10.com.br/storage/companies/6751f5d6d44d6.png;MEDIUM;11.13;5.06
3929;CDB Banco Fibra Pré-Fixado 15,20%;CDB;1;1;10000.0;Médio;No Vencimento;CDI;PRE_FIXED;15.20;06/03/2031;13.51;15.20;Banco Inter;Banco Fibra;2;https://investidor10.com.br/storage/companies/6751f5d6d44d6.png;MEDIUM;11.13;5.06
2837;CDB Banco Pine Pré-Fixado 14,90%;CDB;1;1;1000.0;Médio;No Vencimento;CDI;PRE_FIXED;14.90;29/01/2032;13.31;14.90;BTG Pactual;Banco Pine;2;https://investidor10.com.br/storage/companies/66d9a9b5e9301.jpg;MEDIUM;11.13;5.06
3032;CDB Banco Pine Pré-fixado 15,05%;CDB;1;1;1000.0;Médio;No Vencimento;CDI;PRE_FIXED;15.05;31/01/2030;13.26;15.05;Nubank;Banco Pine;2;https://investidor10.com.br/storage/companies/66d9a9b5e9301.jpg;MEDIUM;11.13;5.06
829;CDB Will Financeira Pré-Fixado 15,25%;CDB;1;1;1000.0;Médio;No Vencimento;CDI;PRE_FIXED;15.25;09/03/2028;13.23;15.25;Rico;Will Financeira;2;https://investidor10.com.br/storage/companies/6720e0ba0d3c9.png;MEDIUM;11.13;5.06
2842;CDB Banco Pine Pré-Fixado 14,95%;CDB;1;1;1000.0;Médio;No Vencimento;CDI;PRE_FIXED;14.95;29/01/2030;13.17;14.95;BTG Pactual;Banco Pine;2;https://investidor10.com.br/storage/companies/66d9a9b5e9301.jpg;MEDIUM;11.13;5.06
3033;CDB Banco Pine Pré-fixado 15,00%;CDB;1;1;1000.0;Médio;No Vencimento;CDI;PRE_FIXED;15.00;31/01/2029;13.11;15.00;Nubank;Banco Pine;2;https://investidor10.com.br/storage/companies/66d9a9b5e9301.jpg;MEDIUM;11.13;5.06
2658;CDB Banco XP Pré-Fixado 14,85%;CDB;1;1;1000.0;Médio;No Vencimento;CDI;PRE_FIXED;14.85;12/03/2030;13.09;14.85;Rico;Banco XP;2;https://investidor10.com.br//storage/stocks/thumbnails/mvt1OLdD7SvdbaEhMVPjSEo079349nfyUxSeTaSh.jpg;MEDIUM;11.13;5.06
1490;CDB Will Financeira Pré-Fixado 15,15%;CDB;1;1;1000.0;Médio;No Vencimento;CDI;PRE_FIXED;15.15;13/03/2027;13.01;15.15;Rico;Will Financeira;2;https://investidor10.com.br/storage/companies/6720e0ba0d3c9.png;MEDIUM;11.13;5.06
803;CDB Banco C6 Pré-Fixado 15,55%;CDB;1;1;1000.0;Médio;No Vencimento;CDI;PRE_FIXED;15.55;28/02/2027;12.99;15.55;Rico;Banco C6;2;https://investidor10.com.br/storage/companies/6723e56a98470.jpg;MEDIUM;11.13;5.06
4125;CDB Qista Pré-Fixado 15,00%;CDB;1;1;1000.0;Médio;No Vencimento;CDI;PRE_FIXED;15.00;13/03/2027;12.88;15.00;Rico;Qista S.A.;2;https://investidor10.com.br/storage/companies/6720e24f2160f.jpg;MEDIUM;11.13;5.06
3940;CDB Banco BMG Pré-Fixado 14,40%;CDB;1;1;1000.0;Médio;No Vencimento;CDI;PRE_FIXED;14.40;04/03/2032;12.86;14.40;BTG Pactual;Banco BMG;2;https://investidor10.com.br/storage/companies/66d9a94bc4c89.jpg;MEDIUM;11.13;5.06
2660;CDB Banco XP Pré-Fixado 14,65%;CDB;1;1;1000.0;Médio;No Vencimento;CDI;PRE_FIXED;14.65;12/03/2029;12.81;14.65;Rico;Banco XP;2;https://investidor10.com.br//storage/stocks/thumbnails/mvt1OLdD7SvdbaEhMVPjSEo079349nfyUxSeTaSh.jpg;MEDIUM;11.13;5.06
3202;CDB Banco Pine Pré-fixado 14,65%;CDB;1;1;1000.0;Médio;No Vencimento;CDI;PRE_FIXED;14.65;05/02/2029;12.80;14.65;Nubank;Banco Pine;2;https://investidor10.com.br/storage/companies/66d9a9b5e9301.jpg;MEDIUM;11.13;5.06
2338;CDB Will Bank Pós-fixado 130,00% CDI;CDB;1;1;987.75;Médio;No Vencimento;CDI;POST_FIXED;130.00;23/09/2030;12.70;14.37;XP Investimentos;Will Financeira;2;https://investidor10.com.br/storage/companies/6720e0ba0d3c9.png;MEDIUM;11.13;5.06
3872;CDB BTG Pactual Pré-fixado 14,34%;CDB;1;1;500.0;Médio;No Vencimento;CDI;PRE_FIXED;14.34;26/02/2030;12.63;14.34;BTG Pactual;Banco BTG Pactual;2;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;MEDIUM;11.13;5.06
2657;CDB Banco XP Pré-Fixado 14,55%;CDB;1;1;1000.0;Médio;No Vencimento;CDI;PRE_FIXED;14.55;12/03/2028;12.61;14.55;Rico;Banco XP;2;https://investidor10.com.br//storage/stocks/thumbnails/mvt1OLdD7SvdbaEhMVPjSEo079349nfyUxSeTaSh.jpg;MEDIUM;11.13;5.06
2337;CDB Will Bank Pós-fixado 130,00% CDI;CDB;1;1;1025.91;Médio;No Vencimento;CDI;POST_FIXED;130.00;13/08/2029;12.60;14.37;XP Investimentos;Will Financeira;2;https://investidor10.com.br/storage/companies/6720e0ba0d3c9.png;MEDIUM;11.13;5.06
2911;CDB Banco Master Pós-Fixado 132,00% CDI;CDB;1;1;1358.85;Médio;No Vencimento;CDI;POST_FIXED;132.00;27/09/2027;12.59;14.59;XP Investimentos;Banco Master;2;https://investidor10.com.br/storage/companies/6723e538f3ec6.jpg;MEDIUM;11.13;5.06
2659;CDB Banco XP Pré-Fixado 14,55%;CDB;1;1;1000.0;Médio;No Vencimento;CDI;PRE_FIXED;14.55;13/03/2027;12.49;14.55;Rico;Banco XP;2;https://investidor10.com.br//storage/stocks/thumbnails/mvt1OLdD7SvdbaEhMVPjSEo079349nfyUxSeTaSh.jpg;MEDIUM;11.13;5.06
2909;CDB Will Bank Pós-fixado 135,00% CDI;CDB;1;1;1191.3;Médio;No Vencimento;CDI;POST_FIXED;135.00;15/06/2026;12.35;14.92;XP Investimentos;Will Financeira;2;https://investidor10.com.br/storage/companies/6720e0ba0d3c9.png;MEDIUM;11.13;5.06
4126;CDB Qista Pré-Fixado 14,85%;CDB;1;1;1000.0;Médio;No Vencimento;CDI;PRE_FIXED;14.85;13/03/2026;12.26;14.85;Rico;Qista S.A.;2;https://investidor10.com.br/storage/companies/6720e24f2160f.jpg;MEDIUM;11.13;5.06
1687;CDB Banco C6 IPCA + 8,25%;CDB;1;1;1000.0;Médio;No Vencimento;IPCA+;HYBRID;8.25;15/05/2029;12.00;13.73;Rico;Banco C6;2;https://investidor10.com.br/storage/companies/6723e56a98470.jpg;MEDIUM;11.13;5.06
2341;CDB Will Bank Pós-fixado 125,00% CDI;CDB;1;1;1083.01;Médio;No Vencimento;CDI;POST_FIXED;125.00;12/06/2028;11.99;13.81;XP Investimentos;Will Financeira;2;https://investidor10.com.br/storage/companies/6720e0ba0d3c9.png;MEDIUM;11.13;5.06
1657;CDB Banco Voiter IPCA + 8,10%;CDB;1;1;1000.0;Médio;No Vencimento;IPCA+;HYBRID;8.10;12/03/2030;11.93;13.57;Rico;Banco Voiter;2;https://investidor10.com.br/storage/companies/6723e58fa8f6c.jpg;MEDIUM;11.13;5.06
2336;CDB Will Bank Pós-fixado 130,00% CDI;CDB;1;1;1098.24;Médio;No Vencimento;CDI;POST_FIXED;130.00;28/08/2026;11.92;14.37;XP Investimentos;Will Financeira;2;https://investidor10.com.br/storage/companies/6720e0ba0d3c9.png;MEDIUM;11.13;5.06
3210;CDB Banco Master IPCA + 7,90%;CDB;1;1;1000.0;Médio;No Vencimento;IPCA+;HYBRID;7.90;27/02/2031;11.82;13.36;Rico;Banco Master;2;https://investidor10.com.br/storage/companies/6723e538f3ec6.jpg;MEDIUM;11.13;5.06
1686;CDB Banco C6 IPCA + 8,15%;CDB;1;1;1000.0;Médio;No Vencimento;IPCA+;HYBRID;8.15;17/05/2027;11.71;13.62;Rico;Banco C6;2;https://investidor10.com.br/storage/companies/6723e56a98470.jpg;MEDIUM;11.13;5.06
1607;CDB Banco C6 IPCA + 8,00%;CDB;1;1;1000.0;Médio;No Vencimento;IPCA+;HYBRID;8.00;15/08/2028;11.70;13.46;Rico;Banco C6;2;https://investidor10.com.br/storage/companies/6723e56a98470.jpg;MEDIUM;11.13;5.06
3491;CDB BTG Pactual IPCA + 7,56%;CDB;1;1;500.0;Médio;No Vencimento;IPCA+;HYBRID;7.56;11/02/2034;11.70;13.00;BTG Pactual;Banco BTG Pactual;2;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;MEDIUM;11.13;5.06
1458;CDB Banco Voiter IPCA + 7,95%;CDB;1;1;1000.0;Médio;No Vencimento;IPCA+;HYBRID;7.95;12/03/2029;11.70;13.41;Rico;Banco Voiter;2;https://investidor10.com.br/storage/companies/6723e58fa8f6c.jpg;MEDIUM;11.13;5.06
3577;CDB BTG Pactual IPCA + 7,50%;CDB;1;1;500.0;Médio;No Vencimento;IPCA+;HYBRID;7.50;12/02/2035;11.70;12.94;BTG Pactual;Banco BTG Pactual;2;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;MEDIUM;11.13;5.06
3623;CDB Banco Master Pós-Fixado 118,00% CDI;CDB;1;1;1000.0;Médio;No Vencimento;CDI;POST_FIXED;118.00;15/02/2033;11.67;13.04;XP Investimentos;Banco Master;2;https://investidor10.com.br/storage/companies/6723e538f3ec6.jpg;MEDIUM;11.13;5.06
3505;CDB BTG Pactual IPCA + 7,60%;CDB;1;1;500.0;Médio;No Vencimento;IPCA+;HYBRID;7.60;11/02/2033;11.67;13.04;BTG Pactual;Banco BTG Pactual;2;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;MEDIUM;11.13;5.06
3576;CDB BTG Pactual IPCA + 7,52%;CDB;1;1;500.0;Médio;No Vencimento;IPCA+;HYBRID;7.52;12/02/2034;11.66;12.96;BTG Pactual;Banco BTG Pactual;2;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;MEDIUM;11.13;5.06
3127;CDB Banco Voiter IPCA + 8,00%;CDB;1;1;1000.0;Médio;No Vencimento;IPCA+;HYBRID;8.00;28/02/2028;11.65;13.46;Rico;Banco Voiter;2;https://investidor10.com.br/storage/companies/6723e58fa8f6c.jpg;MEDIUM;11.13;5.06
2724;CDB Banco Master IPCA + 7,80%;CDB;1;1;1000.0;Médio;No Vencimento;IPCA+;HYBRID;7.80;27/02/2030;11.65;13.25;Rico;Banco Master;2;https://investidor10.com.br/storage/companies/6723e538f3ec6.jpg;MEDIUM;11.13;5.06
3575;CDB BTG Pactual IPCA + 7,56%;CDB;1;1;500.0;Médio;No Vencimento;IPCA+;HYBRID;7.56;12/02/2033;11.64;13.00;BTG Pactual;Banco BTG Pactual;2;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;MEDIUM;11.13;5.06
827;CDB Banco Master IPCA + 7,50%;CDB;1;1;1000.0;Médio;No Vencimento;IPCA+;HYBRID;7.50;09/03/2033;11.58;12.94;Rico;Banco Master;2;https://investidor10.com.br/storage/companies/6723e538f3ec6.jpg;MEDIUM;11.13;5.06
3504;CDB BTG Pactual IPCA + 7,57%;CDB;1;1;500.0;Médio;No Vencimento;IPCA+;HYBRID;7.57;11/02/2032;11.58;13.01;BTG Pactual;Banco BTG Pactual;2;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;MEDIUM;11.13;5.06
3694;CDB BTG Pactual IPCA + 7,32%;CDB;1;1;500.0;Médio;No Vencimento;IPCA+;HYBRID;7.32;17/02/2035;11.52;12.75;BTG Pactual;Banco BTG Pactual;2;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;MEDIUM;11.13;5.06
3705;CDB BTG Pactual IPCA + 7,34%;CDB;1;1;500.0;Médio;No Vencimento;IPCA+;HYBRID;7.34;17/02/2034;11.48;12.77;BTG Pactual;Banco BTG Pactual;2;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;MEDIUM;11.13;5.06
4071;CDB BTG Pactual IPCA + 7,45%;CDB;1;1;500.0;Médio;No Vencimento;IPCA+;HYBRID;7.45;10/03/2032;11.47;12.89;BTG Pactual;Banco BTG Pactual;2;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;MEDIUM;11.13;5.06
3704;CDB BTG Pactual IPCA + 7,36%;CDB;1;1;500.0;Médio;No Vencimento;IPCA+;HYBRID;7.36;17/02/2033;11.44;12.79;BTG Pactual;Banco BTG Pactual;2;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;MEDIUM;11.13;5.06
3760;CDB BTG Pactual IPCA + 7,36%;CDB;1;1;500.0;Médio;No Vencimento;IPCA+;HYBRID;7.36;21/02/2033;11.44;12.79;BTG Pactual;Banco BTG Pactual;2;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;MEDIUM;11.13;5.06
3499;CDB BTG Pactual IPCA + 7,49%;CDB;1;1;500.0;Médio;No Vencimento;IPCA+;HYBRID;7.49;11/02/2031;11.43;12.93;BTG Pactual;Banco BTG Pactual;2;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;MEDIUM;11.13;5.06
1656;CDB Banco Voiter IPCA + 7,75%;CDB;1;1;1000.0;Médio;No Vencimento;IPCA+;HYBRID;7.75;12/03/2028;11.42;13.20;Rico;Banco Voiter;2;https://investidor10.com.br/storage/companies/6723e58fa8f6c.jpg;MEDIUM;11.13;5.06
3455;CDB Banco Master Pós-Fixado 117,00% CDI;CDB;1;1;1000.0;Médio;No Vencimento;CDI;POST_FIXED;117.00;09/02/2031;11.42;12.93;XP Investimentos;Banco Master;2;https://investidor10.com.br/storage/companies/6723e538f3ec6.jpg;MEDIUM;11.13;5.06
4032;CDB Will Bank Pós-Fixado 118,00% CDI;CDB;1;1;1132.84;Médio;No Vencimento;CDI;POST_FIXED;118.00;09/07/2029;11.40;13.04;Banco Inter;Will Financeira;2;https://investidor10.com.br/storage/companies/6720e0ba0d3c9.png;MEDIUM;11.13;5.06
4031;CDB Will Bank Pós-Fixado 118,00% CDI;CDB;1;1;1147.6;Médio;No Vencimento;CDI;POST_FIXED;118.00;18/06/2029;11.39;13.04;Banco Inter;Will Financeira;2;https://investidor10.com.br/storage/companies/6720e0ba0d3c9.png;MEDIUM;11.13;5.06
3698;CDB BTG Pactual IPCA + 7,33%;CDB;1;1;500.0;Médio;No Vencimento;IPCA+;HYBRID;7.33;17/02/2032;11.35;12.76;BTG Pactual;Banco BTG Pactual;2;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;MEDIUM;11.13;5.06
4068;CDB BTG Pactual IPCA + 7,39%;CDB;1;1;500.0;Médio;No Vencimento;IPCA+;HYBRID;7.39;10/03/2031;11.34;12.82;BTG Pactual;Banco BTG Pactual;2;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;MEDIUM;11.13;5.06
3506;CDB BTG Pactual IPCA + 7,46%;CDB;1;1;500.0;Médio;No Vencimento;IPCA+;HYBRID;7.46;11/02/2030;11.32;12.90;BTG Pactual;Banco BTG Pactual;2;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;MEDIUM;11.13;5.06
3941;CDB Banco BMG IPCA + 7,44%;CDB;1;1;1000.0;Médio;No Vencimento;IPCA+;HYBRID;7.44;06/03/2030;11.31;12.88;BTG Pactual;Banco BMG;2;https://investidor10.com.br/storage/companies/66d9a94bc4c89.jpg;MEDIUM;11.13;5.06
1217;CDB Banco Master CDI + 1,55%;CDB;1;1;1000.0;Médio;No Vencimento;CDI+;HYBRID;1.55;09/03/2031;11.29;12.77;Rico;Banco Master;2;https://investidor10.com.br/storage/companies/6723e538f3ec6.jpg;MEDIUM;11.13;5.06
3456;CDB Will Bank Pós-fixado 115,00% CDI;CDB;1;1;1000.0;Médio;No Vencimento;CDI;POST_FIXED;115.00;09/02/2031;11.22;12.71;XP Investimentos;Will Financeira;2;https://investidor10.com.br/storage/companies/6720e0ba0d3c9.png;MEDIUM;11.13;5.06
3707;CDB BTG Pactual IPCA + 7,25%;CDB;1;1;500.0;Médio;No Vencimento;IPCA+;HYBRID;7.25;17/02/2031;11.20;12.68;BTG Pactual;Banco BTG Pactual;2;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;MEDIUM;11.13;5.06
4067;CDB BTG Pactual IPCA + 7,33%;CDB;1;1;500.0;Médio;No Vencimento;IPCA+;HYBRID;7.33;10/03/2030;11.20;12.76;BTG Pactual;Banco BTG Pactual;2;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;MEDIUM;11.13;5.06
3761;CDB BTG Pactual IPCA + 7,23%;CDB;1;1;500.0;Médio;No Vencimento;IPCA+;HYBRID;7.23;21/02/2031;11.18;12.66;BTG Pactual;Banco BTG Pactual;2;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;MEDIUM;11.13;5.06
2661;CDB Banco XP IPCA + 7,20%;CDB;1;1;1000.0;Médio;No Vencimento;IPCA+;HYBRID;7.20;27/02/2030;11.08;12.62;Rico;Banco XP;2;https://investidor10.com.br//storage/stocks/thumbnails/mvt1OLdD7SvdbaEhMVPjSEo079349nfyUxSeTaSh.jpg;MEDIUM;11.13;5.06
3706;CDB BTG Pactual IPCA + 7,20%;CDB;1;1;500.0;Médio;No Vencimento;IPCA+;HYBRID;7.20;17/02/2030;11.08;12.62;BTG Pactual;Banco BTG Pactual;2;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;MEDIUM;11.13;5.06
3209;CDB Banco Master CDI + 1,35%;CDB;1;1;1000.0;Médio;No Vencimento;CDI+;HYBRID;1.35;27/02/2030;11.01;12.55;Rico;Banco Master;2;https://investidor10.com.br/storage/companies/6723e538f3ec6.jpg;MEDIUM;11.13;5.06
2664;CDB Banco XP IPCA + 7,20%;CDB;1;1;1000.0;Médio;No Vencimento;IPCA+;HYBRID;7.20;27/02/2029;11.00;12.62;Rico;Banco XP;2;https://investidor10.com.br//storage/stocks/thumbnails/mvt1OLdD7SvdbaEhMVPjSEo079349nfyUxSeTaSh.jpg;MEDIUM;11.13;5.06
2662;CDB Banco XP IPCA + 7,15%;CDB;1;1;1000.0;Médio;No Vencimento;IPCA+;HYBRID;7.15;28/02/2028;10.87;12.57;Rico;Banco XP;2;https://investidor10.com.br//storage/stocks/thumbnails/mvt1OLdD7SvdbaEhMVPjSEo079349nfyUxSeTaSh.jpg;MEDIUM;11.13;5.06
3126;CDB Will Financeira Pós-Fixado 113,00% CDI;CDB;1;1;1000.0;Médio;No Vencimento;CDI;POST_FIXED;113.00;28/02/2028;10.79;12.49;Rico;Will Financeira;2;https://investidor10.com.br/storage/companies/6720e0ba0d3c9.png;MEDIUM;11.13;5.06
3739;CDB Neon Pós-fixado 113,00% CDI;CDB;1;1;100.0;Médio;No Vencimento;CDI;POST_FIXED;113.00;20/02/2028;10.79;12.49;Nubank;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
3775;CDB Neon Pós-Fixado 113,00% CDI;CDB;1;1;100.0;Médio;No Vencimento;CDI;POST_FIXED;113.00;24/02/2028;10.79;12.49;Nubank;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
3743;CDB Neon Pós-fixado 112,00% CDI;CDB;1;1;100.0;Médio;No Vencimento;CDI;POST_FIXED;112.00;19/02/2029;10.78;12.38;Nubank;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
3779;CDB Neon Pós-Fixado 112,00% CDI;CDB;1;1;100.0;Médio;No Vencimento;CDI;POST_FIXED;112.00;23/02/2029;10.78;12.38;Nubank;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
3660;CDB Neon Pós-fixado 112,00% CDI;CDB;1;1;100.0;Médio;No Vencimento;CDI;POST_FIXED;112.00;13/02/2029;10.77;12.38;Nubank;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
3974;CDB Banco Digimais Pós-fixado 111,50% CDI;CDB;1;1;100.0;Médio;No Vencimento;CDI;POST_FIXED;111.50;14/02/2029;10.73;12.32;Nubank;Banco Digimais;2;https://investidor10.com.br/storage/companies/6716aa1c977b6.png;MEDIUM;11.13;5.06
3899;CDB Neon Pós-fixado 111,00% CDI;CDB;1;1;100.0;Médio;No Vencimento;CDI;POST_FIXED;111.00;27/02/2029;10.68;12.27;Nubank;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
3975;CDB Neon Pós-fixado 111,00% CDI;CDB;1;1;100.0;Médio;No Vencimento;CDI;POST_FIXED;111.00;06/03/2029;10.68;12.27;Nubank;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
1454;CDB Banco Voiter Pós-Fixado 110,00% CDI;CDB;1;1;1000.0;Médio;No Vencimento;CDI;POST_FIXED;110.00;12/03/2030;10.66;12.16;Rico;Banco Voiter;2;https://investidor10.com.br/storage/companies/6723e58fa8f6c.jpg;MEDIUM;11.13;5.06
3973;CDB Neon Pós-fixado 111,50% CDI;CDB;1;1;100.0;Médio;No Vencimento;CDI;POST_FIXED;111.50;06/03/2028;10.65;12.32;Nubank;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
3818;CDB Neon Pós-fixado 110,50% CDI;CDB;1;1;1000.0;Médio;No Vencimento;CDI;POST_FIXED;110.50;25/02/2028;10.55;12.21;XP Investimentos;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
4124;CDB Banco Voiter Pós-Fixado 110,50% CDI;CDB;1;1;1000.0;Médio;No Vencimento;CDI;POST_FIXED;110.50;30/08/2027;10.51;12.21;Rico;Banco Voiter;2;https://investidor10.com.br/storage/companies/6723e58fa8f6c.jpg;MEDIUM;11.13;5.06
3325;CDB Afinz Pós-fixado 115,00% CDI;CDB;1;1;1027.2;Médio;No Vencimento;CDI;POST_FIXED;115.00;18/05/2026;10.51;12.71;XP Investimentos;Afinz;2;https://investidor10.com.br/storage/companies/677e7a6b10873.png;MEDIUM;11.13;5.06
1456;CDB Banco Voiter Pós-Fixado 109,00% CDI;CDB;1;1;1000.0;Médio;No Vencimento;CDI;POST_FIXED;109.00;12/03/2029;10.49;12.04;Rico;Banco Voiter;2;https://investidor10.com.br/storage/companies/6723e58fa8f6c.jpg;MEDIUM;11.13;5.06
2301;CDB Will Bank Pós-fixado 114,00% CDI;CDB;1;1;1000.0;Médio;No Vencimento;CDI;POST_FIXED;114.00;20/01/2027;10.49;12.60;XP Investimentos;Will Financeira;2;https://investidor10.com.br/storage/companies/6720e0ba0d3c9.png;MEDIUM;11.13;5.06
3414;CDB Neon Pós-Fixado 109,00% CDI;CDB;1;1;100.0;Médio;No Vencimento;CDI;POST_FIXED;109.00;05/03/2029;10.48;12.04;Banco Inter;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
3788;CDB Neon Pós-Fixado 108,75% CDI;CDB;1;1;100.0;Médio;No Vencimento;CDI;POST_FIXED;108.75;23/02/2029;10.46;12.02;Nubank;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
2345;CDB Luso Brasileiro Pós-Fixado 108,00% CDI;CDB;1;1;1000.0;Médio;No Vencimento;CDI;POST_FIXED;108.00;20/01/2030;10.45;11.93;XP Investimentos;BANCO LUSO BRASILEIRO;2;https://investidor10.com.br/storage/companies/674f149d29790.jpg;MEDIUM;11.13;5.06
